Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
adjustable-dog-harness,Adjustable Dog Harness,<p>No-pull adjustable harness with reflective strips and padded chest plate.</p>,FlexiPaw,,Dog Gear,"pets, pet-supplies, dog, harness, walking, no-pull, sale",true,Size,XS,Color,Black,,,ADJUSTAB-001,200,shopify,deny,manual,27.99,35.00,true,true,https://images.unsplash.com/photo-1576201836106-db1758fd1c97?w=800&h=800&fit=crop,1,Adjustable Dog Harness,false,Adjustable Dog Harness,No-pull adjustable harness with reflective strips and padded chest plate.,active
adjustable-dog-harness,,,,,,,true,Size,XS,Color,Red,,,ADJUSTAB-002,200,shopify,deny,manual,27.99,35.00,true,true,,,,false,,,active
adjustable-dog-harness,,,,,,,true,Size,XS,Color,Blue,,,ADJUSTAB-003,200,shopify,deny,manual,27.99,35.00,true,true,,,,false,,,active
adjustable-dog-harness,,,,,,,true,Size,S,Color,Black,,,ADJUSTAB-004,200,shopify,deny,manual,27.99,35.00,true,true,,,,false,,,active
adjustable-dog-harness,,,,,,,true,Size,S,Color,Red,,,ADJUSTAB-005,200,shopify,deny,manual,27.99,35.00,true,true,,,,false,,,active
adjustable-dog-harness,,,,,,,true,Size,S,Color,Blue,,,ADJUSTAB-006,200,shopify,deny,manual,27.99,35.00,true,true,,,,false,,,active
adjustable-dog-harness,,,,,,,true,Size,M,Color,Black,,,ADJUSTAB-007,200,shopify,deny,manual,27.99,35.00,true,true,,,,false,,,active
adjustable-dog-harness,,,,,,,true,Size,M,Color,Red,,,ADJUSTAB-008,200,shopify,deny,manual,27.99,35.00,true,true,,,,false,,,active
adjustable-dog-harness,,,,,,,true,Size,M,Color,Blue,,,ADJUSTAB-009,200,shopify,deny,manual,27.99,35.00,true,true,,,,false,,,active
adjustable-dog-harness,,,,,,,true,Size,L,Color,Black,,,ADJUSTAB-010,200,shopify,deny,manual,27.99,35.00,true,true,,,,false,,,active
adjustable-dog-harness,,,,,,,true,Size,L,Color,Red,,,ADJUSTAB-011,200,shopify,deny,manual,27.99,35.00,true,true,,,,false,,,active
adjustable-dog-harness,,,,,,,true,Size,L,Color,Blue,,,ADJUSTAB-012,200,shopify,deny,manual,27.99,35.00,true,true,,,,false,,,active
adjustable-dog-harness,,,,,,,true,Size,XL,Color,Black,,,ADJUSTAB-013,200,shopify,deny,manual,27.99,35.00,true,true,,,,false,,,active
adjustable-dog-harness,,,,,,,true,Size,XL,Color,Red,,,ADJUSTAB-014,200,shopify,deny,manual,27.99,35.00,true,true,,,,false,,,active
adjustable-dog-harness,,,,,,,true,Size,XL,Color,Blue,,,ADJUSTAB-015,200,shopify,deny,manual,27.99,35.00,true,true,,,,false,,,active
cat-scratching-post-tower,Cat Scratching Post Tower,"<p>Multi-level scratching post with sisal rope, perch, and hanging toy.</p>",FlexiPaw,,Cat Furniture,"pets, pet-supplies, cat, scratching, furniture, tower, sale",true,Color,Beige,,,,,CATSCRA-001,200,shopify,deny,manual,44.99,55.00,true,true,https://images.unsplash.com/photo-1545249390-6bdfa286032f?w=800&h=800&fit=crop,1,Cat Scratching Post Tower,false,Cat Scratching Post Tower,"Multi-level scratching post with sisal rope, perch, and hanging toy.",active
cat-scratching-post-tower,,,,,,,true,Color,Grey,,,,,CATSCRA-002,200,shopify,deny,manual,44.99,55.00,true,true,,,,false,,,active
squeaky-plush-dog-toy-set,Squeaky Plush Dog Toy Set,"<p>Set of 5 squeaky plush toys in fun animal shapes. Soft, durable, entertaining.</p>",FlexiPaw,,Dog Toys,"pets, pet-supplies, dog, toys, plush, squeaky",true,Set,Safari Set,,,,,SQUEAKY-001,200,shopify,deny,manual,16.99,,true,true,https://images.unsplash.com/photo-1535930749574-1399327ce78f?w=800&h=800&fit=crop,1,Squeaky Plush Dog Toy Set,false,Squeaky Plush Dog Toy Set,"Set of 5 squeaky plush toys in fun animal shapes. Soft, durable, entertaining.",active
squeaky-plush-dog-toy-set,,,,,,,true,Set,Farm Set,,,,,SQUEAKY-002,200,shopify,deny,manual,16.99,,true,true,,,,false,,,active
premium-catnip-blend,Premium Catnip Blend,"<p>100% organic premium catnip. Watch your cat roll, rub, and play with pure joy!</p>",FlexiPaw,,Cat Treats,"pets, pet-supplies, cat, catnip, treats, organic, sale",true,Size,25g,,,,,PREMIUM-001,200,shopify,deny,manual,9.99,12.00,true,true,https://images.unsplash.com/photo-1615497001839-b0a0eac3274c?w=800&h=800&fit=crop,1,Premium Catnip Blend,false,Premium Catnip Blend,"100% organic premium catnip. Watch your cat roll, rub, and play with pure joy!",active
premium-catnip-blend,,,,,,,true,Size,50g,,,,,PREMIUM-002,200,shopify,deny,manual,9.99,12.00,true,true,,,,false,,,active
retractable-dog-leash,Retractable Dog Leash,<p>16ft retractable leash with one-button lock and comfortable grip handle.</p>,FlexiPaw,,Dog Gear,"pets, pet-supplies, dog, leash, walking, retractable, sale",true,Size,Small (up to 25lbs),Color,Black,,,RETRACTA-001,200,shopify,deny,manual,22.99,28.00,true,true,https://images.unsplash.com/photo-1587300003388-59208cc962cb?w=800&h=800&fit=crop,1,Retractable Dog Leash,false,Retractable Dog Leash,16ft retractable leash with one-button lock and comfortable grip handle.,active
retractable-dog-leash,,,,,,,true,Size,Small (up to 25lbs),Color,Blue,,,RETRACTA-002,200,shopify,deny,manual,22.99,28.00,true,true,,,,false,,,active
retractable-dog-leash,,,,,,,true,Size,Large (up to 70lbs),Color,Black,,,RETRACTA-003,200,shopify,deny,manual,22.99,28.00,true,true,,,,false,,,active
retractable-dog-leash,,,,,,,true,Size,Large (up to 70lbs),Color,Blue,,,RETRACTA-004,200,shopify,deny,manual,22.99,28.00,true,true,,,,false,,,active
self-cleaning-cat-litter-mat,Self-Cleaning Cat Litter Mat,"<p>Double-layer honeycomb design traps litter from paws. Easy to clean, waterproof.</p>",FlexiPaw,,Cat Accessories,"pets, pet-supplies, cat, litter, mat, self-cleaning",true,Size,Standard,,,,,SELFCLE-001,200,shopify,deny,manual,19.99,,true,true,https://images.unsplash.com/photo-1574158622682-e40e69881006?w=800&h=800&fit=crop,1,Self-Cleaning Cat Litter Mat,false,Self-Cleaning Cat Litter Mat,"Double-layer honeycomb design traps litter from paws. Easy to clean, waterproof.",active
self-cleaning-cat-litter-mat,,,,,,,true,Size,Large,,,,,SELFCLE-002,200,shopify,deny,manual,19.99,,true,true,,,,false,,,active
indestructible-rubber-chew-toy,Indestructible Rubber Chew Toy,"<p>Ultra-tough rubber chew toy for aggressive chewers. Bounces, floats, holds treats.</p>",FlexiPaw,,Dog Toys,"pets, pet-supplies, dog, toys, chew, durable, sale",true,Size,Small,,,,,INDESTRU-001,200,shopify,deny,manual,13.99,17.00,true,true,https://images.unsplash.com/photo-1535930749574-1399327ce78f?w=800&h=800&fit=crop,1,Indestructible Rubber Chew Toy,false,Indestructible Rubber Chew Toy,"Ultra-tough rubber chew toy for aggressive chewers. Bounces, floats, holds treats.",active
indestructible-rubber-chew-toy,,,,,,,true,Size,Medium,,,,,INDESTRU-002,200,shopify,deny,manual,13.99,17.00,true,true,,,,false,,,active
indestructible-rubber-chew-toy,,,,,,,true,Size,Large,,,,,INDESTRU-003,200,shopify,deny,manual,13.99,17.00,true,true,,,,false,,,active
automatic-pet-water-fountain,Automatic Pet Water Fountain,<p>Filtered flowing water fountain. Encourages pets to drink more. Quiet pump.</p>,FlexiPaw,,Feeding,"pets, pet-supplies, feeding, water-fountain, automatic, cat, dog, best-sellers, sale",true,Capacity,1.5L,,,,,AUTOMATI-001,200,shopify,deny,manual,34.99,42.00,true,true,https://images.unsplash.com/photo-1574158622682-e40e69881006?w=800&h=800&fit=crop,1,Automatic Pet Water Fountain,false,Automatic Pet Water Fountain,Filtered flowing water fountain. Encourages pets to drink more. Quiet pump.,active
automatic-pet-water-fountain,,,,,,,true,Capacity,2.5L,,,,,AUTOMATI-002,200,shopify,deny,manual,34.99,42.00,true,true,,,,false,,,active
dog-poop-bag-dispenser,Dog Poop Bag Dispenser,<p>Bone-shaped dispenser with 60 biodegradable bags. Clips to any leash.</p>,FlexiPaw,,Dog Gear,"pets, pet-supplies, dog, poop-bags, walking, eco",true,Color,Black,,,,,DOGPOOP-001,200,shopify,deny,manual,11.99,,true,true,https://images.unsplash.com/photo-1587300003388-59208cc962cb?w=800&h=800&fit=crop,1,Dog Poop Bag Dispenser,false,Dog Poop Bag Dispenser,Bone-shaped dispenser with 60 biodegradable bags. Clips to any leash.,active
dog-poop-bag-dispenser,,,,,,,true,Color,Green,,,,,DOGPOOP-002,200,shopify,deny,manual,11.99,,true,true,,,,false,,,active
dog-poop-bag-dispenser,,,,,,,true,Color,Pink,,,,,DOGPOOP-003,200,shopify,deny,manual,11.99,,true,true,,,,false,,,active
cat-window-perch,Cat Window Perch,<p>Sturdy suction-cup window perch for bird watching. Holds up to 30 lbs.</p>,FlexiPaw,,Cat Furniture,"pets, pet-supplies, cat, furniture, window-perch, new-arrivals",true,Color,Grey,,,,,CATWIND-001,200,shopify,deny,manual,29.99,,true,true,https://images.unsplash.com/photo-1514888286974-6c03e2ca1dba?w=800&h=800&fit=crop,1,Cat Window Perch,false,Cat Window Perch,Sturdy suction-cup window perch for bird watching. Holds up to 30 lbs.,active
cat-window-perch,,,,,,,true,Color,Brown,,,,,CATWIND-002,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
pet-grooming-brush,Pet Grooming Brush,<p>Self-cleaning deshedding brush. Removes loose fur with one click release.</p>,FlexiPaw,,Grooming,"pets, pet-supplies, grooming, brush, deshedding, dog, cat, sale",true,Size,Small (cats),,,,,PETGROO-001,200,shopify,deny,manual,15.99,19.00,true,true,https://images.unsplash.com/photo-1576201836106-db1758fd1c97?w=800&h=800&fit=crop,1,Pet Grooming Brush,false,Pet Grooming Brush,Self-cleaning deshedding brush. Removes loose fur with one click release.,active
pet-grooming-brush,,,,,,,true,Size,Large (dogs),,,,,PETGROO-002,200,shopify,deny,manual,15.99,19.00,true,true,,,,false,,,active
elevated-pet-food-bowls,Elevated Pet Food Bowls,<p>Bamboo-stand elevated dog bowls with stainless steel inserts. Better for digestion.</p>,FlexiPaw,,Feeding,"pets, pet-supplies, feeding, bowls, elevated, dog, sale",true,Size,Small,,,,,ELEVATED-001,200,shopify,deny,manual,24.99,30.00,true,true,https://images.unsplash.com/photo-1568640347023-a616a30bc3bd?w=800&h=800&fit=crop,1,Elevated Pet Food Bowls,false,Elevated Pet Food Bowls,Bamboo-stand elevated dog bowls with stainless steel inserts. Better for digestion.,active
elevated-pet-food-bowls,,,,,,,true,Size,Medium,,,,,ELEVATED-002,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
elevated-pet-food-bowls,,,,,,,true,Size,Large,,,,,ELEVATED-003,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
calming-dog-bed-donut,Calming Dog Bed Donut,<p>Round donut-shaped calming bed with raised edges. Reduces anxiety with cozy nesting.</p>,FlexiPaw,,Dog Beds,"pets, pet-supplies, dog, beds, calming, anxiety, new-arrivals, sale",true,Size,Small,Color,Grey,,,CALMING-001,200,shopify,deny,manual,39.99,48.00,true,true,https://images.unsplash.com/photo-1601758228041-f3b2795255f1?w=800&h=800&fit=crop,1,Calming Dog Bed Donut,false,Calming Dog Bed Donut,Round donut-shaped calming bed with raised edges. Reduces anxiety with cozy nesting.,active
calming-dog-bed-donut,,,,,,,true,Size,Small,Color,Beige,,,CALMING-002,200,shopify,deny,manual,39.99,48.00,true,true,,,,false,,,active
calming-dog-bed-donut,,,,,,,true,Size,Small,Color,Pink,,,CALMING-003,200,shopify,deny,manual,39.99,48.00,true,true,,,,false,,,active
calming-dog-bed-donut,,,,,,,true,Size,Medium,Color,Grey,,,CALMING-004,200,shopify,deny,manual,39.99,48.00,true,true,,,,false,,,active
calming-dog-bed-donut,,,,,,,true,Size,Medium,Color,Beige,,,CALMING-005,200,shopify,deny,manual,39.99,48.00,true,true,,,,false,,,active
calming-dog-bed-donut,,,,,,,true,Size,Medium,Color,Pink,,,CALMING-006,200,shopify,deny,manual,39.99,48.00,true,true,,,,false,,,active
calming-dog-bed-donut,,,,,,,true,Size,Large,Color,Grey,,,CALMING-007,200,shopify,deny,manual,39.99,48.00,true,true,,,,false,,,active
calming-dog-bed-donut,,,,,,,true,Size,Large,Color,Beige,,,CALMING-008,200,shopify,deny,manual,39.99,48.00,true,true,,,,false,,,active
calming-dog-bed-donut,,,,,,,true,Size,Large,Color,Pink,,,CALMING-009,200,shopify,deny,manual,39.99,48.00,true,true,,,,false,,,active
pet-gps-tracker,Pet GPS Tracker,<p>Lightweight GPS tracker that attaches to any collar. Real-time location tracking via app.</p>,FlexiPaw,,Tech,"pets, pet-supplies, tech, gps, tracker, safety, dog, cat, new-arrivals",true,Color,Black,,,,,PETGPS-001,200,shopify,deny,manual,49.99,,true,true,https://images.unsplash.com/photo-1587300003388-59208cc962cb?w=800&h=800&fit=crop,1,Pet GPS Tracker,false,Pet GPS Tracker,Lightweight GPS tracker that attaches to any collar. Real-time location tracking via app.,active
pet-gps-tracker,,,,,,,true,Color,Blue,,,,,PETGPS-002,200,shopify,deny,manual,49.99,,true,true,,,,false,,,active
pet-gps-tracker,,,,,,,true,Color,Green,,,,,PETGPS-003,200,shopify,deny,manual,49.99,,true,true,,,,false,,,active
cat-tunnel-collapsible,Cat Tunnel Collapsible,<p>3-way collapsible play tunnel with crinkle material and peek holes. Folds flat.</p>,FlexiPaw,,Cat Toys,"pets, pet-supplies, cat, toys, tunnel, play",true,Type,2-Way,,,,,CATTUNN-001,200,shopify,deny,manual,17.99,,true,true,https://images.unsplash.com/photo-1514888286974-6c03e2ca1dba?w=800&h=800&fit=crop,1,Cat Tunnel Collapsible,false,Cat Tunnel Collapsible,3-way collapsible play tunnel with crinkle material and peek holes. Folds flat.,active
cat-tunnel-collapsible,,,,,,,true,Type,3-Way,,,,,CATTUNN-002,200,shopify,deny,manual,17.99,,true,true,,,,false,,,active
dog-raincoat-waterproof,Dog Raincoat Waterproof,<p>Lightweight waterproof dog raincoat with reflective strips and belly strap.</p>,FlexiPaw,,Dog Apparel,"pets, pet-supplies, dog, apparel, raincoat, waterproof, sale",true,Size,XS,Color,Yellow,,,DOGRAIN-001,200,shopify,deny,manual,24.99,30.00,true,true,https://images.unsplash.com/photo-1587300003388-59208cc962cb?w=800&h=800&fit=crop,1,Dog Raincoat Waterproof,false,Dog Raincoat Waterproof,Lightweight waterproof dog raincoat with reflective strips and belly strap.,active
dog-raincoat-waterproof,,,,,,,true,Size,XS,Color,Red,,,DOGRAIN-002,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
dog-raincoat-waterproof,,,,,,,true,Size,XS,Color,Blue,,,DOGRAIN-003,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
dog-raincoat-waterproof,,,,,,,true,Size,S,Color,Yellow,,,DOGRAIN-004,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
dog-raincoat-waterproof,,,,,,,true,Size,S,Color,Red,,,DOGRAIN-005,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
dog-raincoat-waterproof,,,,,,,true,Size,S,Color,Blue,,,DOGRAIN-006,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
dog-raincoat-waterproof,,,,,,,true,Size,M,Color,Yellow,,,DOGRAIN-007,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
dog-raincoat-waterproof,,,,,,,true,Size,M,Color,Red,,,DOGRAIN-008,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
dog-raincoat-waterproof,,,,,,,true,Size,M,Color,Blue,,,DOGRAIN-009,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
dog-raincoat-waterproof,,,,,,,true,Size,L,Color,Yellow,,,DOGRAIN-010,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
dog-raincoat-waterproof,,,,,,,true,Size,L,Color,Red,,,DOGRAIN-011,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
dog-raincoat-waterproof,,,,,,,true,Size,L,Color,Blue,,,DOGRAIN-012,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
dog-raincoat-waterproof,,,,,,,true,Size,XL,Color,Yellow,,,DOGRAIN-013,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
dog-raincoat-waterproof,,,,,,,true,Size,XL,Color,Red,,,DOGRAIN-014,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
dog-raincoat-waterproof,,,,,,,true,Size,XL,Color,Blue,,,DOGRAIN-015,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
pet-first-aid-kit,Pet First Aid Kit,"<p>40-piece pet first aid kit: bandages, antiseptic, tick remover, emergency guide.</p>",FlexiPaw,,Health,"pets, pet-supplies, health, first-aid, safety, dog, cat, best-sellers",true,Type,Standard,,,,,PETFIRS-001,200,shopify,deny,manual,21.99,,true,true,https://images.unsplash.com/photo-1576201836106-db1758fd1c97?w=800&h=800&fit=crop,1,Pet First Aid Kit,false,Pet First Aid Kit,"40-piece pet first aid kit: bandages, antiseptic, tick remover, emergency guide.",active
pet-first-aid-kit,,,,,,,true,Type,Travel Size,,,,,PETFIRS-002,200,shopify,deny,manual,21.99,,true,true,,,,false,,,active
