Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
memory-foam-mattress-queen,Memory Foam Mattress Queen,<p>10-inch gel memory foam mattress. CertiPUR-US certified. 100-night trial.</p>,FlexiHome,,Bedroom,"furniture, decor, bedroom, mattress, memory-foam, best-sellers, sale",true,Size,Twin,,,,,MEMORYF-001,200,shopify,deny,manual,499.99,620.00,true,true,https://images.unsplash.com/photo-1505693416388-ac5ce068fe85?w=800&h=800&fit=crop,1,Memory Foam Mattress Queen,false,Memory Foam Mattress Queen,10-inch gel memory foam mattress. CertiPUR-US certified. 100-night trial.,active
memory-foam-mattress-queen,,,,,,,true,Size,Full,,,,,MEMORYF-002,200,shopify,deny,manual,499.99,620.00,true,true,,,,false,,,active
memory-foam-mattress-queen,,,,,,,true,Size,Queen,,,,,MEMORYF-003,200,shopify,deny,manual,499.99,620.00,true,true,,,,false,,,active
memory-foam-mattress-queen,,,,,,,true,Size,King,,,,,MEMORYF-004,200,shopify,deny,manual,499.99,620.00,true,true,,,,false,,,active
bar-stools-set-of-2,Bar Stools Set of 2,<p>Set of 2 modern bar stools with footrest. Swivel seat and adjustable height.</p>,FlexiHome,,Dining,"furniture, decor, dining, bar-stools, counter-height, modern",true,Color,Black,,,,,BARSTOO-001,200,shopify,deny,manual,159.99,,true,true,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=800&h=800&fit=crop,1,Bar Stools Set of 2,false,Bar Stools Set of 2,Set of 2 modern bar stools with footrest. Swivel seat and adjustable height.,active
bar-stools-set-of-2,,,,,,,true,Color,White,,,,,BARSTOO-002,200,shopify,deny,manual,159.99,,true,true,,,,false,,,active
bar-stools-set-of-2,,,,,,,true,Color,Grey,,,,,BARSTOO-003,200,shopify,deny,manual,159.99,,true,true,,,,false,,,active
linen-throw-pillows-set,Linen Throw Pillows Set,"<p>Set of 2 linen throw pillows with hidden zipper. Soft, textured, machine washable.</p>",FlexiHome,,Home Decor,"furniture, decor, home-decor, pillows, linen, throw, sale",true,Color,Sage,Size,18x18,,,LINENTH-001,200,shopify,deny,manual,34.99,42.00,true,true,https://images.unsplash.com/photo-1513694203232-719a280e022f?w=800&h=800&fit=crop,1,Linen Throw Pillows Set,false,Linen Throw Pillows Set,"Set of 2 linen throw pillows with hidden zipper. Soft, textured, machine washable.",active
linen-throw-pillows-set,,,,,,,true,Color,Sage,Size,20x20,,,LINENTH-002,200,shopify,deny,manual,34.99,42.00,true,true,,,,false,,,active
linen-throw-pillows-set,,,,,,,true,Color,Terracotta,Size,18x18,,,LINENTH-003,200,shopify,deny,manual,34.99,42.00,true,true,,,,false,,,active
linen-throw-pillows-set,,,,,,,true,Color,Terracotta,Size,20x20,,,LINENTH-004,200,shopify,deny,manual,34.99,42.00,true,true,,,,false,,,active
linen-throw-pillows-set,,,,,,,true,Color,Cream,Size,18x18,,,LINENTH-005,200,shopify,deny,manual,34.99,42.00,true,true,,,,false,,,active
linen-throw-pillows-set,,,,,,,true,Color,Cream,Size,20x20,,,LINENTH-006,200,shopify,deny,manual,34.99,42.00,true,true,,,,false,,,active
linen-throw-pillows-set,,,,,,,true,Color,Dusty Blue,Size,18x18,,,LINENTH-007,200,shopify,deny,manual,34.99,42.00,true,true,,,,false,,,active
linen-throw-pillows-set,,,,,,,true,Color,Dusty Blue,Size,20x20,,,LINENTH-008,200,shopify,deny,manual,34.99,42.00,true,true,,,,false,,,active
nightstand-with-drawer,Nightstand with Drawer,<p>Minimalist nightstand with drawer and open shelf. Solid pine with tapered legs.</p>,FlexiHome,,Bedroom,"furniture, decor, bedroom, nightstand, wood, storage",true,Finish,Natural,,,,,NIGHTSTA-001,200,shopify,deny,manual,129.99,,true,true,https://images.unsplash.com/photo-1505693416388-ac5ce068fe85?w=800&h=800&fit=crop,1,Nightstand with Drawer,false,Nightstand with Drawer,Minimalist nightstand with drawer and open shelf. Solid pine with tapered legs.,active
nightstand-with-drawer,,,,,,,true,Finish,Walnut,,,,,NIGHTSTA-002,200,shopify,deny,manual,129.99,,true,true,,,,false,,,active
nightstand-with-drawer,,,,,,,true,Finish,White,,,,,NIGHTSTA-003,200,shopify,deny,manual,129.99,,true,true,,,,false,,,active
area-rug-handwoven-5x7,Area Rug Handwoven 5x7,<p>Handwoven cotton and jute area rug. Natural textures add warmth to any room.</p>,FlexiHome,,Home Decor,"furniture, decor, home-decor, rug, handwoven, boho, sale",true,Size,3x5,Pattern,Natural Stripe,,,AREARUG-001,200,shopify,deny,manual,149.99,180.00,true,true,https://images.unsplash.com/photo-1513694203232-719a280e022f?w=800&h=800&fit=crop,1,Area Rug Handwoven 5x7,false,Area Rug Handwoven 5x7,Handwoven cotton and jute area rug. Natural textures add warmth to any room.,active
area-rug-handwoven-5x7,,,,,,,true,Size,3x5,Pattern,Diamond,,,AREARUG-002,200,shopify,deny,manual,149.99,180.00,true,true,,,,false,,,active
area-rug-handwoven-5x7,,,,,,,true,Size,3x5,Pattern,Solid,,,AREARUG-003,200,shopify,deny,manual,149.99,180.00,true,true,,,,false,,,active
area-rug-handwoven-5x7,,,,,,,true,Size,5x7,Pattern,Natural Stripe,,,AREARUG-004,200,shopify,deny,manual,149.99,180.00,true,true,,,,false,,,active
area-rug-handwoven-5x7,,,,,,,true,Size,5x7,Pattern,Diamond,,,AREARUG-005,200,shopify,deny,manual,149.99,180.00,true,true,,,,false,,,active
area-rug-handwoven-5x7,,,,,,,true,Size,5x7,Pattern,Solid,,,AREARUG-006,200,shopify,deny,manual,149.99,180.00,true,true,,,,false,,,active
area-rug-handwoven-5x7,,,,,,,true,Size,8x10,Pattern,Natural Stripe,,,AREARUG-007,200,shopify,deny,manual,149.99,180.00,true,true,,,,false,,,active
area-rug-handwoven-5x7,,,,,,,true,Size,8x10,Pattern,Diamond,,,AREARUG-008,200,shopify,deny,manual,149.99,180.00,true,true,,,,false,,,active
area-rug-handwoven-5x7,,,,,,,true,Size,8x10,Pattern,Solid,,,AREARUG-009,200,shopify,deny,manual,149.99,180.00,true,true,,,,false,,,active
desk-home-office,Desk Home Office,<p>Modern writing desk with 2 drawers and cable management. Work from home in style.</p>,FlexiHome,,Office,"furniture, decor, office, desk, home-office, modern, sale",true,Finish,White/Oak,,,,,DESKHOM-001,200,shopify,deny,manual,229.99,270.00,true,true,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=800&h=800&fit=crop,1,Desk Home Office,false,Desk Home Office,Modern writing desk with 2 drawers and cable management. Work from home in style.,active
desk-home-office,,,,,,,true,Finish,Black/Walnut,,,,,DESKHOM-002,200,shopify,deny,manual,229.99,270.00,true,true,,,,false,,,active
ceramic-table-lamp,Ceramic Table Lamp,<p>Handmade ceramic base table lamp with linen shade. Warm ambient lighting.</p>,FlexiHome,,Home Decor,"furniture, decor, home-decor, lamp, ceramic, lighting, new-arrivals",true,Color,White,,,,,CERAMIC-001,200,shopify,deny,manual,54.99,,true,true,https://images.unsplash.com/photo-1513694203232-719a280e022f?w=800&h=800&fit=crop,1,Ceramic Table Lamp,false,Ceramic Table Lamp,Handmade ceramic base table lamp with linen shade. Warm ambient lighting.,active
ceramic-table-lamp,,,,,,,true,Color,Sage,,,,,CERAMIC-002,200,shopify,deny,manual,54.99,,true,true,,,,false,,,active
ceramic-table-lamp,,,,,,,true,Color,Terracotta,,,,,CERAMIC-003,200,shopify,deny,manual,54.99,,true,true,,,,false,,,active
ceramic-table-lamp,,,,,,,true,Color,Navy,,,,,CERAMIC-004,200,shopify,deny,manual,54.99,,true,true,,,,false,,,active
tv-console-mid-century,TV Console Mid-Century,<p>Walnut TV console with sliding doors and cable management. Fits up to 65-inch TVs.</p>,FlexiHome,,Living Room,"furniture, decor, living-room, tv-stand, mid-century, media, sale",true,Finish,Walnut,,,,,TVCONSO-001,200,shopify,deny,manual,349.99,420.00,true,true,https://images.unsplash.com/photo-1555041469-a586c61ea9bc?w=800&h=800&fit=crop,1,TV Console Mid-Century,false,TV Console Mid-Century,Walnut TV console with sliding doors and cable management. Fits up to 65-inch TVs.,active
tv-console-mid-century,,,,,,,true,Finish,White/Oak,,,,,TVCONSO-002,200,shopify,deny,manual,349.99,420.00,true,true,,,,false,,,active
woven-storage-baskets-set,Woven Storage Baskets Set,"<p>Set of 3 handwoven seagrass baskets. Stylish storage for blankets, toys, or laundry.</p>",FlexiHome,,Home Decor,"furniture, decor, home-decor, baskets, storage, woven, boho",true,Set,Natural,,,,,WOVENST-001,200,shopify,deny,manual,29.99,,true,true,https://images.unsplash.com/photo-1513694203232-719a280e022f?w=800&h=800&fit=crop,1,Woven Storage Baskets Set,false,Woven Storage Baskets Set,"Set of 3 handwoven seagrass baskets. Stylish storage for blankets, toys, or laundry.",active
woven-storage-baskets-set,,,,,,,true,Set,Black & White,,,,,WOVENST-002,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
dining-chairs-set-of-4,Dining Chairs Set of 4,<p>Set of 4 molded chairs with solid beech legs. Comfortable and stackable.</p>,FlexiHome,,Dining,"furniture, decor, dining, chairs, modern, set, sale",true,Color,White,,,,,DININGC-001,200,shopify,deny,manual,279.99,340.00,true,true,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=800&h=800&fit=crop,1,Dining Chairs Set of 4,false,Dining Chairs Set of 4,Set of 4 molded chairs with solid beech legs. Comfortable and stackable.,active
dining-chairs-set-of-4,,,,,,,true,Color,Black,,,,,DININGC-002,200,shopify,deny,manual,279.99,340.00,true,true,,,,false,,,active
dining-chairs-set-of-4,,,,,,,true,Color,Grey,,,,,DININGC-003,200,shopify,deny,manual,279.99,340.00,true,true,,,,false,,,active
dining-chairs-set-of-4,,,,,,,true,Color,Sage,,,,,DININGC-004,200,shopify,deny,manual,279.99,340.00,true,true,,,,false,,,active
faux-eucalyptus-stems,Faux Eucalyptus Stems,"<p>Set of 6 realistic faux eucalyptus stems. No watering, forever green and beautiful.</p>",FlexiHome,,Home Decor,"furniture, decor, home-decor, plants, faux, greenery",true,Type,Silver Dollar,,,,,FAUXEUC-001,200,shopify,deny,manual,19.99,,true,true,https://images.unsplash.com/photo-1513694203232-719a280e022f?w=800&h=800&fit=crop,1,Faux Eucalyptus Stems,false,Faux Eucalyptus Stems,"Set of 6 realistic faux eucalyptus stems. No watering, forever green and beautiful.",active
faux-eucalyptus-stems,,,,,,,true,Type,Seeded,,,,,FAUXEUC-002,200,shopify,deny,manual,19.99,,true,true,,,,false,,,active
faux-eucalyptus-stems,,,,,,,true,Type,Mixed,,,,,FAUXEUC-003,200,shopify,deny,manual,19.99,,true,true,,,,false,,,active
ottoman-storage-bench,Ottoman Storage Bench,<p>Upholstered storage ottoman/bench. Lid lifts for hidden blanket and pillow storage.</p>,FlexiHome,,Living Room,"furniture, decor, living-room, ottoman, storage, bench, new-arrivals, sale",true,Color,Grey,Size,36 inch,,,OTTOMAN-001,200,shopify,deny,manual,119.99,140.00,true,true,https://images.unsplash.com/photo-1555041469-a586c61ea9bc?w=800&h=800&fit=crop,1,Ottoman Storage Bench,false,Ottoman Storage Bench,Upholstered storage ottoman/bench. Lid lifts for hidden blanket and pillow storage.,active
ottoman-storage-bench,,,,,,,true,Color,Grey,Size,48 inch,,,OTTOMAN-002,200,shopify,deny,manual,119.99,140.00,true,true,,,,false,,,active
ottoman-storage-bench,,,,,,,true,Color,Beige,Size,36 inch,,,OTTOMAN-003,200,shopify,deny,manual,119.99,140.00,true,true,,,,false,,,active
ottoman-storage-bench,,,,,,,true,Color,Beige,Size,48 inch,,,OTTOMAN-004,200,shopify,deny,manual,119.99,140.00,true,true,,,,false,,,active
ottoman-storage-bench,,,,,,,true,Color,Navy,Size,36 inch,,,OTTOMAN-005,200,shopify,deny,manual,119.99,140.00,true,true,,,,false,,,active
ottoman-storage-bench,,,,,,,true,Color,Navy,Size,48 inch,,,OTTOMAN-006,200,shopify,deny,manual,119.99,140.00,true,true,,,,false,,,active
