Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
loose-leaf-tea-collection,,,,,,,true,Set,Green & White,,,,,LOOSELE-003,200,shopify,deny,manual,22.99,,true,true,,,,false,,,active
artisan-pasta-variety-pack,Artisan Pasta Variety Pack,<p>Bronze-die cut Italian pasta in 4 shapes. Slow-dried for superior texture and flavor.</p>,FlexiHarvest,,Pantry,"food, grocery, pantry, pasta, artisan, italian, sale",true,Pack,Classic Shapes,,,,,ARTISAN-001,200,shopify,deny,manual,19.99,24.00,true,true,https://images.unsplash.com/photo-1504674900247-0877df9cc836?w=800&h=800&fit=crop,1,Artisan Pasta Variety Pack,false,Artisan Pasta Variety Pack,Bronze-die cut Italian pasta in 4 shapes. Slow-dried for superior texture and flavor.,active
artisan-pasta-variety-pack,,,,,,,true,Pack,Special Shapes,,,,,ARTISAN-002,200,shopify,deny,manual,19.99,24.00,true,true,,,,false,,,active
hot-sauce-trio-gift-set,Hot Sauce Trio Gift Set,"<p>Three small-batch hot sauces: Mild, Medium, and Inferno. Natural ingredients only.</p>",FlexiHarvest,,Condiments,"food, grocery, condiments, hot-sauce, gift, new-arrivals",true,Set,Original Trio,,,,,HOTSAUC-001,200,shopify,deny,manual,21.99,,true,true,https://images.unsplash.com/photo-1596040033229-a9821ebd058d?w=800&h=800&fit=crop,1,Hot Sauce Trio Gift Set,false,Hot Sauce Trio Gift Set,"Three small-batch hot sauces: Mild, Medium, and Inferno. Natural ingredients only.",active
hot-sauce-trio-gift-set,,,,,,,true,Set,Smoky Trio,,,,,HOTSAUC-002,200,shopify,deny,manual,21.99,,true,true,,,,false,,,active
granola-clusters-organic,Granola Clusters Organic,"<p>Crunchy oat clusters with almonds and dark chocolate. Low sugar, high fiber.</p>",FlexiHarvest,,Breakfast,"food, grocery, breakfast, granola, organic, healthy",true,Flavor,Chocolate Almond,,,,,GRANOLA-001,200,shopify,deny,manual,9.99,,true,true,https://images.unsplash.com/photo-1542838132-92c53300491e?w=800&h=800&fit=crop,1,Granola Clusters Organic,false,Granola Clusters Organic,"Crunchy oat clusters with almonds and dark chocolate. Low sugar, high fiber.",active
granola-clusters-organic,,,,,,,true,Flavor,Maple Pecan,,,,,GRANOLA-002,200,shopify,deny,manual,9.99,,true,true,,,,false,,,active
granola-clusters-organic,,,,,,,true,Flavor,Berry Coconut,,,,,GRANOLA-003,200,shopify,deny,manual,9.99,,true,true,,,,false,,,active
single-origin-coffee-beans,Single Origin Coffee Beans,<p>Freshly roasted single-origin beans. Medium roast with notes of caramel and cocoa.</p>,FlexiHarvest,,Coffee,"food, grocery, coffee, beans, single-origin, best-sellers, sale",true,Origin,Ethiopian,Size,250g,,,SINGLEO-001,200,shopify,deny,manual,17.99,21.00,true,true,https://images.unsplash.com/photo-1504674900247-0877df9cc836?w=800&h=800&fit=crop,1,Single Origin Coffee Beans,false,Single Origin Coffee Beans,Freshly roasted single-origin beans. Medium roast with notes of caramel and cocoa.,active
single-origin-coffee-beans,,,,,,,true,Origin,Ethiopian,Size,500g,,,SINGLEO-002,200,shopify,deny,manual,17.99,21.00,true,true,,,,false,,,active
single-origin-coffee-beans,,,,,,,true,Origin,Ethiopian,Size,1kg,,,SINGLEO-003,200,shopify,deny,manual,17.99,21.00,true,true,,,,false,,,active
single-origin-coffee-beans,,,,,,,true,Origin,Colombian,Size,250g,,,SINGLEO-004,200,shopify,deny,manual,17.99,21.00,true,true,,,,false,,,active
single-origin-coffee-beans,,,,,,,true,Origin,Colombian,Size,500g,,,SINGLEO-005,200,shopify,deny,manual,17.99,21.00,true,true,,,,false,,,active
single-origin-coffee-beans,,,,,,,true,Origin,Colombian,Size,1kg,,,SINGLEO-006,200,shopify,deny,manual,17.99,21.00,true,true,,,,false,,,active
single-origin-coffee-beans,,,,,,,true,Origin,Guatemalan,Size,250g,,,SINGLEO-007,200,shopify,deny,manual,17.99,21.00,true,true,,,,false,,,active
single-origin-coffee-beans,,,,,,,true,Origin,Guatemalan,Size,500g,,,SINGLEO-008,200,shopify,deny,manual,17.99,21.00,true,true,,,,false,,,active
single-origin-coffee-beans,,,,,,,true,Origin,Guatemalan,Size,1kg,,,SINGLEO-009,200,shopify,deny,manual,17.99,21.00,true,true,,,,false,,,active
dried-fruit-nut-bars-12-pack,Dried Fruit & Nut Bars 12-pack,"<p>Whole food energy bars with just fruit, nuts, and seeds. Gluten-free, vegan.</p>",FlexiHarvest,,Snacks,"food, grocery, snacks, bars, healthy, gluten-free, sale",true,Flavor,Cashew Date,,,,,DRIEDFR-001,200,shopify,deny,manual,18.99,22.00,true,true,https://images.unsplash.com/photo-1621939514649-280e2ee25f60?w=800&h=800&fit=crop,1,Dried Fruit & Nut Bars 12-pack,false,Dried Fruit & Nut Bars 12-pack,"Whole food energy bars with just fruit, nuts, and seeds. Gluten-free, vegan.",active
dried-fruit-nut-bars-12-pack,,,,,,,true,Flavor,Almond Fig,,,,,DRIEDFR-002,200,shopify,deny,manual,18.99,22.00,true,true,,,,false,,,active
dried-fruit-nut-bars-12-pack,,,,,,,true,Flavor,Coconut Mango,,,,,DRIEDFR-003,200,shopify,deny,manual,18.99,22.00,true,true,,,,false,,,active
balsamic-vinegar-aged,Balsamic Vinegar Aged,"<p>Aged balsamic vinegar of Modena. Rich, complex sweetness for salads and finishing.</p>",FlexiHarvest,,Oils,"food, grocery, oils, vinegar, balsamic, italian",true,Age,5 Year,,,,,BALSAMIC-001,200,shopify,deny,manual,14.99,,true,true,https://images.unsplash.com/photo-1474979266404-7f28db5c5e67?w=800&h=800&fit=crop,1,Balsamic Vinegar Aged,false,Balsamic Vinegar Aged,"Aged balsamic vinegar of Modena. Rich, complex sweetness for salads and finishing.",active
balsamic-vinegar-aged,,,,,,,true,Age,10 Year,,,,,BALSAMIC-002,200,shopify,deny,manual,14.99,,true,true,,,,false,,,active
organic-matcha-powder,Organic Matcha Powder,"<p>Ceremonial grade organic matcha from Kyoto. Vibrant green, smooth, and energizing.</p>",FlexiHarvest,,Beverages,"food, grocery, beverages, matcha, organic, japanese, new-arrivals, sale",true,Size,30g Tin,,,,,ORGANIC-001,200,shopify,deny,manual,24.99,30.00,true,true,https://images.unsplash.com/photo-1542838132-92c53300491e?w=800&h=800&fit=crop,1,Organic Matcha Powder,false,Organic Matcha Powder,"Ceremonial grade organic matcha from Kyoto. Vibrant green, smooth, and energizing.",active
organic-matcha-powder,,,,,,,true,Size,100g Bag,,,,,ORGANIC-002,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
gourmet-popcorn-variety-pack,Gourmet Popcorn Variety Pack,<p>6 flavors of hand-popped gourmet popcorn. From classic butter to truffle parmesan.</p>,FlexiHarvest,,Snacks,"food, grocery, snacks, popcorn, gourmet, gift",true,Pack,6 Flavor Mix,,,,,GOURMET-001,200,shopify,deny,manual,16.99,,true,true,https://images.unsplash.com/photo-1621939514649-280e2ee25f60?w=800&h=800&fit=crop,1,Gourmet Popcorn Variety Pack,false,Gourmet Popcorn Variety Pack,6 flavors of hand-popped gourmet popcorn. From classic butter to truffle parmesan.,active
gourmet-popcorn-variety-pack,,,,,,,true,Pack,Savory Collection,,,,,GOURMET-002,200,shopify,deny,manual,16.99,,true,true,,,,false,,,active
gourmet-popcorn-variety-pack,,,,,,,true,Pack,Sweet Collection,,,,,GOURMET-003,200,shopify,deny,manual,16.99,,true,true,,,,false,,,active
himalayan-pink-salt-set,Himalayan Pink Salt Set,<p>Fine and coarse Himalayan pink salt set with grinder. 84 trace minerals.</p>,FlexiHarvest,,Spices,"food, grocery, spices, salt, himalayan, cooking, sale",true,Set,Fine + Coarse,,,,,HIMALAYA-001,200,shopify,deny,manual,12.99,15.00,true,true,https://images.unsplash.com/photo-1596040033229-a9821ebd058d?w=800&h=800&fit=crop,1,Himalayan Pink Salt Set,false,Himalayan Pink Salt Set,Fine and coarse Himalayan pink salt set with grinder. 84 trace minerals.,active
himalayan-pink-salt-set,,,,,,,true,Set,Fine + Grinder,,,,,HIMALAYA-002,200,shopify,deny,manual,12.99,15.00,true,true,,,,false,,,active
subscription-snack-box,Subscription Snack Box,<p>Monthly curated box of 10-12 artisan snacks from around the world. Surprise every month!</p>,FlexiHarvest,,Subscription,"food, grocery, subscription, snack-box, curated, new-arrivals, best-sellers",true,Plan,Monthly,,,,,SUBSCRIP-001,200,shopify,deny,manual,29.99,,true,true,https://images.unsplash.com/photo-1504674900247-0877df9cc836?w=800&h=800&fit=crop,1,Subscription Snack Box,false,Subscription Snack Box,Monthly curated box of 10-12 artisan snacks from around the world. Surprise every month!,active
subscription-snack-box,,,,,,,true,Plan,Quarterly,,,,,SUBSCRIP-002,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
nut-butter-trio,Nut Butter Trio,"<p>Organic almond, cashew, and peanut butter trio. Stone-ground, no added sugar.</p>",FlexiHarvest,,Pantry,"food, grocery, pantry, nut-butter, organic, spread, sale",true,Set,Classic Trio,,,,,NUTBUTT-001,200,shopify,deny,manual,19.99,24.00,true,true,https://images.unsplash.com/photo-1542838132-92c53300491e?w=800&h=800&fit=crop,1,Nut Butter Trio,false,Nut Butter Trio,"Organic almond, cashew, and peanut butter trio. Stone-ground, no added sugar.",active
nut-butter-trio,,,,,,,true,Set,Crunchy Trio,,,,,NUTBUTT-002,200,shopify,deny,manual,19.99,24.00,true,true,,,,false,,,active
coconut-oil-virgin-organic,Coconut Oil Virgin Organic,"<p>Cold-pressed virgin coconut oil. Cooking, baking, smoothies, and skin care.</p>",FlexiHarvest,,Oils,"food, grocery, oils, coconut-oil, organic, cooking, keto",true,Size,250ml,,,,,COCONUT-001,200,shopify,deny,manual,11.99,,true,true,https://images.unsplash.com/photo-1474979266404-7f28db5c5e67?w=800&h=800&fit=crop,1,Coconut Oil Virgin Organic,false,Coconut Oil Virgin Organic,"Cold-pressed virgin coconut oil. Cooking, baking, smoothies, and skin care.",active
coconut-oil-virgin-organic,,,,,,,true,Size,500ml,,,,,COCONUT-002,200,shopify,deny,manual,11.99,,true,true,,,,false,,,active
dried-mango-slices-organic,Dried Mango Slices Organic,"<p>Sun-dried organic mango slices with no added sugar. Sweet, chewy tropical treat.</p>",FlexiHarvest,,Snacks,"food, grocery, snacks, dried-fruit, mango, organic, vegan",true,Size,100g,,,,,DRIEDMA-001,200,shopify,deny,manual,8.99,,true,true,https://images.unsplash.com/photo-1621939514649-280e2ee25f60?w=800&h=800&fit=crop,1,Dried Mango Slices Organic,false,Dried Mango Slices Organic,"Sun-dried organic mango slices with no added sugar. Sweet, chewy tropical treat.",active
dried-mango-slices-organic,,,,,,,true,Size,250g,,,,,DRIEDMA-002,200,shopify,deny,manual,8.99,,true,true,,,,false,,,active
ceramic-coffee-mug-set,Ceramic Coffee Mug Set,<p>Set of 4 handmade ceramic mugs in reactive glaze. Each one beautifully unique.</p>,FlexiHarvest,,Drinkware,"food, grocery, drinkware, mugs, ceramic, gift, sale",true,Color,Earth Tones,,,,,CERAMIC-001,200,shopify,deny,manual,26.99,32.00,true,true,https://images.unsplash.com/photo-1504674900247-0877df9cc836?w=800&h=800&fit=crop,1,Ceramic Coffee Mug Set,false,Ceramic Coffee Mug Set,Set of 4 handmade ceramic mugs in reactive glaze. Each one beautifully unique.,active
ceramic-coffee-mug-set,,,,,,,true,Color,Ocean Blues,,,,,CERAMIC-002,200,shopify,deny,manual,26.99,32.00,true,true,,,,false,,,active
ceramic-coffee-mug-set,,,,,,,true,Color,Neutrals,,,,,CERAMIC-003,200,shopify,deny,manual,26.99,32.00,true,true,,,,false,,,active
