Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
jump-rope-speed-pro,Jump Rope Speed Pro,<p>Weighted speed jump rope with ball bearings. Adjustable cable for any height.</p>,FlexiFit,,Cardio,"sports, fitness, cardio, jump-rope, hiit, portable",true,Color,Black,,,,,JUMPROP-001,200,shopify,deny,manual,14.99,,true,true,https://images.unsplash.com/photo-1576678927484-cc907957088c?w=800&h=800&fit=crop,1,Jump Rope Speed Pro,false,Jump Rope Speed Pro,Weighted speed jump rope with ball bearings. Adjustable cable for any height.,active
jump-rope-speed-pro,,,,,,,true,Color,Red,,,,,JUMPROP-002,200,shopify,deny,manual,14.99,,true,true,,,,false,,,active
foam-roller-muscle-recovery,Foam Roller Muscle Recovery,<p>High-density foam roller with textured zones. Relieves tension and speeds recovery.</p>,FlexiFit,,Recovery,"sports, fitness, recovery, foam-roller, massage, sale",true,Size,13 inch,,,,,FOAMROL-001,200,shopify,deny,manual,24.99,30.00,true,true,https://images.unsplash.com/photo-1571019614242-c5c5dee9f50b?w=800&h=800&fit=crop,1,Foam Roller Muscle Recovery,false,Foam Roller Muscle Recovery,High-density foam roller with textured zones. Relieves tension and speeds recovery.,active
foam-roller-muscle-recovery,,,,,,,true,Size,18 inch,,,,,FOAMROL-002,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
foam-roller-muscle-recovery,,,,,,,true,Size,36 inch,,,,,FOAMROL-003,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
men-s-training-t-shirt,Men's Training T-Shirt,<p>Lightweight moisture-wicking training tee. Anti-odor technology for intense sessions.</p>,FlexiFit,,Apparel,"sports, fitness, apparel, training, men, moisture-wicking",true,Color,Black,Size,S,,,MENSTR-001,200,shopify,deny,manual,29.99,,true,true,https://images.unsplash.com/photo-1517836357463-d25dfeac3438?w=800&h=800&fit=crop,1,Men's Training T-Shirt,false,Men's Training T-Shirt,Lightweight moisture-wicking training tee. Anti-odor technology for intense sessions.,active
men-s-training-t-shirt,,,,,,,true,Color,Black,Size,M,,,MENSTR-002,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,Black,Size,L,,,MENSTR-003,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,Black,Size,XL,,,MENSTR-004,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,Black,Size,XXL,,,MENSTR-005,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,Grey,Size,S,,,MENSTR-006,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,Grey,Size,M,,,MENSTR-007,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,Grey,Size,L,,,MENSTR-008,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,Grey,Size,XL,,,MENSTR-009,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,Grey,Size,XXL,,,MENSTR-010,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,Navy,Size,S,,,MENSTR-011,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,Navy,Size,M,,,MENSTR-012,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,Navy,Size,L,,,MENSTR-013,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,Navy,Size,XL,,,MENSTR-014,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,Navy,Size,XXL,,,MENSTR-015,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,White,Size,S,,,MENSTR-016,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,White,Size,M,,,MENSTR-017,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,White,Size,L,,,MENSTR-018,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,White,Size,XL,,,MENSTR-019,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
men-s-training-t-shirt,,,,,,,true,Color,White,Size,XXL,,,MENSTR-020,200,shopify,deny,manual,29.99,,true,true,,,,false,,,active
protein-shaker-bottle,Protein Shaker Bottle,<p>Leak-proof shaker bottle with mixing ball and supplement storage. BPA-free.</p>,FlexiFit,,Accessories,"sports, fitness, accessories, shaker, supplements, gym",true,Color,Black,Size,24oz,,,PROTEIN-001,200,shopify,deny,manual,12.99,,true,true,https://images.unsplash.com/photo-1593095948071-474c5cc2989d?w=800&h=800&fit=crop,1,Protein Shaker Bottle,false,Protein Shaker Bottle,Leak-proof shaker bottle with mixing ball and supplement storage. BPA-free.,active
protein-shaker-bottle,,,,,,,true,Color,Black,Size,28oz,,,PROTEIN-002,200,shopify,deny,manual,12.99,,true,true,,,,false,,,active
protein-shaker-bottle,,,,,,,true,Color,Clear/Blue,Size,24oz,,,PROTEIN-003,200,shopify,deny,manual,12.99,,true,true,,,,false,,,active
protein-shaker-bottle,,,,,,,true,Color,Clear/Blue,Size,28oz,,,PROTEIN-004,200,shopify,deny,manual,12.99,,true,true,,,,false,,,active
protein-shaker-bottle,,,,,,,true,Color,Clear/Green,Size,24oz,,,PROTEIN-005,200,shopify,deny,manual,12.99,,true,true,,,,false,,,active
protein-shaker-bottle,,,,,,,true,Color,Clear/Green,Size,28oz,,,PROTEIN-006,200,shopify,deny,manual,12.99,,true,true,,,,false,,,active
kettlebell-cast-iron,Kettlebell Cast Iron,<p>Single-cast iron kettlebell with vinyl coating. Wide handle for comfortable grip.</p>,FlexiFit,,Weights,"sports, fitness, weights, kettlebell, strength, home-gym",true,Weight,15 lb,,,,,KETTLEBE-001,200,shopify,deny,manual,34.99,,true,true,https://images.unsplash.com/photo-1517836357463-d25dfeac3438?w=800&h=800&fit=crop,1,Kettlebell Cast Iron,false,Kettlebell Cast Iron,Single-cast iron kettlebell with vinyl coating. Wide handle for comfortable grip.,active
kettlebell-cast-iron,,,,,,,true,Weight,25 lb,,,,,KETTLEBE-002,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
kettlebell-cast-iron,,,,,,,true,Weight,35 lb,,,,,KETTLEBE-003,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
kettlebell-cast-iron,,,,,,,true,Weight,50 lb,,,,,KETTLEBE-004,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
gym-duffel-bag,Gym Duffel Bag,<p>Water-resistant gym duffel with shoe compartment and wet pocket. Fits everything.</p>,FlexiFit,,Bags,"sports, fitness, bags, gym-bag, duffel, sale",true,Color,Black,,,,,GYMDUFF-001,200,shopify,deny,manual,39.99,48.00,true,true,https://images.unsplash.com/photo-1571019614242-c5c5dee9f50b?w=800&h=800&fit=crop,1,Gym Duffel Bag,false,Gym Duffel Bag,Water-resistant gym duffel with shoe compartment and wet pocket. Fits everything.,active
gym-duffel-bag,,,,,,,true,Color,Grey,,,,,GYMDUFF-002,200,shopify,deny,manual,39.99,48.00,true,true,,,,false,,,active
gym-duffel-bag,,,,,,,true,Color,Navy,,,,,GYMDUFF-003,200,shopify,deny,manual,39.99,48.00,true,true,,,,false,,,active
pull-up-bar-doorway,Pull-Up Bar Doorway,<p>No-screw doorway pull-up bar with foam grips. Multiple grip positions.</p>,FlexiFit,,Equipment,"sports, fitness, equipment, pull-up-bar, home-gym, strength, sale",true,Size,Standard (26-36 in),,,,,PULLUP-001,200,shopify,deny,manual,29.99,36.00,true,true,https://images.unsplash.com/photo-1576678927484-cc907957088c?w=800&h=800&fit=crop,1,Pull-Up Bar Doorway,false,Pull-Up Bar Doorway,No-screw doorway pull-up bar with foam grips. Multiple grip positions.,active
pull-up-bar-doorway,,,,,,,true,Size,Wide (36-44 in),,,,,PULLUP-002,200,shopify,deny,manual,29.99,36.00,true,true,,,,false,,,active
whey-protein-powder-2lb,Whey Protein Powder 2lb,<p>25g protein per scoop. Grass-fed whey isolate with zero artificial sweeteners.</p>,FlexiFit,,Supplements,"sports, fitness, supplements, protein, whey, recovery, best-sellers",true,Flavor,Chocolate,,,,,WHEYPRO-001,200,shopify,deny,manual,34.99,,true,true,https://images.unsplash.com/photo-1593095948071-474c5cc2989d?w=800&h=800&fit=crop,1,Whey Protein Powder 2lb,false,Whey Protein Powder 2lb,25g protein per scoop. Grass-fed whey isolate with zero artificial sweeteners.,active
whey-protein-powder-2lb,,,,,,,true,Flavor,Vanilla,,,,,WHEYPRO-002,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
whey-protein-powder-2lb,,,,,,,true,Flavor,Strawberry,,,,,WHEYPRO-003,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
whey-protein-powder-2lb,,,,,,,true,Flavor,Unflavored,,,,,WHEYPRO-004,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,Sports Bra High Impact,<p>High-impact sports bra with adjustable straps and moisture management. Bounce-free.</p>,FlexiFit,,Apparel,"sports, fitness, apparel, sports-bra, women, high-impact, new-arrivals",true,Color,Black,Size,XS,,,SPORTSB-001,200,shopify,deny,manual,34.99,,true,true,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=800&h=800&fit=crop,1,Sports Bra High Impact,false,Sports Bra High Impact,High-impact sports bra with adjustable straps and moisture management. Bounce-free.,active
sports-bra-high-impact,,,,,,,true,Color,Black,Size,S,,,SPORTSB-002,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,Black,Size,M,,,SPORTSB-003,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,Black,Size,L,,,SPORTSB-004,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,Black,Size,XL,,,SPORTSB-005,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,Grey,Size,XS,,,SPORTSB-006,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,Grey,Size,S,,,SPORTSB-007,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,Grey,Size,M,,,SPORTSB-008,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,Grey,Size,L,,,SPORTSB-009,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,Grey,Size,XL,,,SPORTSB-010,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,White,Size,XS,,,SPORTSB-011,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,White,Size,S,,,SPORTSB-012,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,White,Size,M,,,SPORTSB-013,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,White,Size,L,,,SPORTSB-014,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,White,Size,XL,,,SPORTSB-015,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,Coral,Size,XS,,,SPORTSB-016,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,Coral,Size,S,,,SPORTSB-017,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,Coral,Size,M,,,SPORTSB-018,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,Coral,Size,L,,,SPORTSB-019,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
sports-bra-high-impact,,,,,,,true,Color,Coral,Size,XL,,,SPORTSB-020,200,shopify,deny,manual,34.99,,true,true,,,,false,,,active
ab-roller-wheel,Ab Roller Wheel,<p>Dual-wheel ab roller with knee pad. Builds core strength with proper form.</p>,FlexiFit,,Equipment,"sports, fitness, equipment, abs, core, home-gym, sale",true,Color,Black/Red,,,,,ABROLLE-001,200,shopify,deny,manual,17.99,22.00,true,true,https://images.unsplash.com/photo-1576678927484-cc907957088c?w=800&h=800&fit=crop,1,Ab Roller Wheel,false,Ab Roller Wheel,Dual-wheel ab roller with knee pad. Builds core strength with proper form.,active
ab-roller-wheel,,,,,,,true,Color,Black/Blue,,,,,ABROLLE-002,200,shopify,deny,manual,17.99,22.00,true,true,,,,false,,,active
running-shorts-quick-dry,Running Shorts Quick-Dry,<p>Lightweight running shorts with built-in liner and zip pocket. Ultra-breathable.</p>,FlexiFit,,Apparel,"sports, fitness, apparel, shorts, running, men, quick-dry",true,Color,Black,Size,S,,,RUNNING-001,200,shopify,deny,manual,26.99,,true,true,https://images.unsplash.com/photo-1517836357463-d25dfeac3438?w=800&h=800&fit=crop,1,Running Shorts Quick-Dry,false,Running Shorts Quick-Dry,Lightweight running shorts with built-in liner and zip pocket. Ultra-breathable.,active
running-shorts-quick-dry,,,,,,,true,Color,Black,Size,M,,,RUNNING-002,200,shopify,deny,manual,26.99,,true,true,,,,false,,,active
running-shorts-quick-dry,,,,,,,true,Color,Black,Size,L,,,RUNNING-003,200,shopify,deny,manual,26.99,,true,true,,,,false,,,active
running-shorts-quick-dry,,,,,,,true,Color,Black,Size,XL,,,RUNNING-004,200,shopify,deny,manual,26.99,,true,true,,,,false,,,active
running-shorts-quick-dry,,,,,,,true,Color,Navy,Size,S,,,RUNNING-005,200,shopify,deny,manual,26.99,,true,true,,,,false,,,active
running-shorts-quick-dry,,,,,,,true,Color,Navy,Size,M,,,RUNNING-006,200,shopify,deny,manual,26.99,,true,true,,,,false,,,active
running-shorts-quick-dry,,,,,,,true,Color,Navy,Size,L,,,RUNNING-007,200,shopify,deny,manual,26.99,,true,true,,,,false,,,active
running-shorts-quick-dry,,,,,,,true,Color,Navy,Size,XL,,,RUNNING-008,200,shopify,deny,manual,26.99,,true,true,,,,false,,,active
running-shorts-quick-dry,,,,,,,true,Color,Grey,Size,S,,,RUNNING-009,200,shopify,deny,manual,26.99,,true,true,,,,false,,,active
running-shorts-quick-dry,,,,,,,true,Color,Grey,Size,M,,,RUNNING-010,200,shopify,deny,manual,26.99,,true,true,,,,false,,,active
running-shorts-quick-dry,,,,,,,true,Color,Grey,Size,L,,,RUNNING-011,200,shopify,deny,manual,26.99,,true,true,,,,false,,,active
running-shorts-quick-dry,,,,,,,true,Color,Grey,Size,XL,,,RUNNING-012,200,shopify,deny,manual,26.99,,true,true,,,,false,,,active
exercise-ball-anti-burst,Exercise Ball Anti-Burst,"<p>Anti-burst stability ball with pump. Perfect for core work, stretching, and sitting.</p>",FlexiFit,,Equipment,"sports, fitness, equipment, exercise-ball, core, yoga",true,Size,55cm,,,,,EXERCISE-001,200,shopify,deny,manual,22.99,,true,true,https://images.unsplash.com/photo-1576678927484-cc907957088c?w=800&h=800&fit=crop,1,Exercise Ball Anti-Burst,false,Exercise Ball Anti-Burst,"Anti-burst stability ball with pump. Perfect for core work, stretching, and sitting.",active
exercise-ball-anti-burst,,,,,,,true,Size,65cm,,,,,EXERCISE-002,200,shopify,deny,manual,22.99,,true,true,,,,false,,,active
exercise-ball-anti-burst,,,,,,,true,Size,75cm,,,,,EXERCISE-003,200,shopify,deny,manual,22.99,,true,true,,,,false,,,active
creatine-monohydrate,Creatine Monohydrate,"<p>Pure micronized creatine monohydrate. 5g per scoop, 60 servings. No fillers.</p>",FlexiFit,,Supplements,"sports, fitness, supplements, creatine, strength, sale",true,Flavor,Unflavored,,,,,CREATINE-001,200,shopify,deny,manual,24.99,30.00,true,true,https://images.unsplash.com/photo-1593095948071-474c5cc2989d?w=800&h=800&fit=crop,1,Creatine Monohydrate,false,Creatine Monohydrate,"Pure micronized creatine monohydrate. 5g per scoop, 60 servings. No fillers.",active
creatine-monohydrate,,,,,,,true,Flavor,Fruit Punch,,,,,CREATINE-002,200,shopify,deny,manual,24.99,30.00,true,true,,,,false,,,active
workout-gloves-padded,Workout Gloves Padded,"<p>Padded gym gloves with wrist support. Better grip, fewer calluses.</p>",FlexiFit,,Accessories,"sports, fitness, accessories, gloves, gym, grip, new-arrivals",true,Size,S,,,,,WORKOUT-001,200,shopify,deny,manual,18.99,,true,true,https://images.unsplash.com/photo-1571019614242-c5c5dee9f50b?w=800&h=800&fit=crop,1,Workout Gloves Padded,false,Workout Gloves Padded,"Padded gym gloves with wrist support. Better grip, fewer calluses.",active
workout-gloves-padded,,,,,,,true,Size,M,,,,,WORKOUT-002,200,shopify,deny,manual,18.99,,true,true,,,,false,,,active
workout-gloves-padded,,,,,,,true,Size,L,,,,,WORKOUT-003,200,shopify,deny,manual,18.99,,true,true,,,,false,,,active
workout-gloves-padded,,,,,,,true,Size,XL,,,,,WORKOUT-004,200,shopify,deny,manual,18.99,,true,true,,,,false,,,active
yoga-block-set-of-2,Yoga Block Set of 2,<p>High-density EVA foam yoga blocks. Essential props for deeper stretches.</p>,FlexiFit,,Yoga,"sports, fitness, yoga, blocks, props, flexibility",true,Color,Purple,,,,,YOGABLO-001,200,shopify,deny,manual,15.99,,true,true,https://images.unsplash.com/photo-1576678927484-cc907957088c?w=800&h=800&fit=crop,1,Yoga Block Set of 2,false,Yoga Block Set of 2,High-density EVA foam yoga blocks. Essential props for deeper stretches.,active
yoga-block-set-of-2,,,,,,,true,Color,Cork,,,,,YOGABLO-002,200,shopify,deny,manual,15.99,,true,true,,,,false,,,active
yoga-block-set-of-2,,,,,,,true,Color,Blue,,,,,YOGABLO-003,200,shopify,deny,manual,15.99,,true,true,,,,false,,,active
yoga-block-set-of-2,,,,,,,true,Color,Black,,,,,YOGABLO-004,200,shopify,deny,manual,15.99,,true,true,,,,false,,,active
fitness-tracker-smart-watch,Fitness Tracker Smart Watch,"<p>GPS fitness watch with heart rate, blood oxygen, sleep tracking, and 7-day battery.</p>",FlexiFit,,Wearables,"sports, fitness, wearables, fitness-tracker, smartwatch, new-arrivals, sale",true,Color,Black,,,,,FITNESS-001,200,shopify,deny,manual,69.99,85.00,true,true,https://images.unsplash.com/photo-1593095948071-474c5cc2989d?w=800&h=800&fit=crop,1,Fitness Tracker Smart Watch,false,Fitness Tracker Smart Watch,"GPS fitness watch with heart rate, blood oxygen, sleep tracking, and 7-day battery.",active
fitness-tracker-smart-watch,,,,,,,true,Color,Grey,,,,,FITNESS-002,200,shopify,deny,manual,69.99,85.00,true,true,,,,false,,,active
fitness-tracker-smart-watch,,,,,,,true,Color,Rose Gold,,,,,FITNESS-003,200,shopify,deny,manual,69.99,85.00,true,true,,,,false,,,active
